Segment,AnnualFee,CashBackRate,IntroAPR,DigitalFeature,APR,Perk,Profit
Cohort 2,$0 ,2%,None,Budget Coaching,15%,Travel Insurance,447.2403006
Cohort 2,$0 ,2%,None,Budget Coaching,20%,None,750.2442929
Cohort 2,$0 ,2%,None,Budget Coaching,20%,Airport Lounge,728.797182
Cohort 2,$0 ,2%,None,Budget Coaching,20%,Travel Insurance,728.3996119
Cohort 2,$0 ,2%,None,Budget Coaching,25%,None,834.0720852
Cohort 2,$0 ,2%,None,Budget Coaching,25%,Airport Lounge,875.1754992
Cohort 2,$0 ,2%,None,Budget Coaching,25%,Travel Insurance,874.3978378
Cohort 2,$0 ,2%,None,Budget Coaching,30%,None,560.4974224
Cohort 2,$0 ,2%,None,Budget Coaching,30%,Airport Lounge,745.3487581
Cohort 2,$0 ,2%,None,Budget Coaching,30%,Travel Insurance,743.4333758
Cohort 2,$0 ,2%,0% for 12 months,Basic App,15%,None,90.02124133
Cohort 2,$0 ,2%,0% for 12 months,Basic App,15%,Airport Lounge,0
Cohort 2,$0 ,2%,0% for 12 months,Basic App,15%,Travel Insurance,0
Cohort 2,$0 ,2%,0% for 12 months,Basic App,20%,None,361.2699832
Cohort 2,$0 ,2%,0% for 12 months,Basic App,20%,Airport Lounge,287.4804827
Cohort 2,$0 ,2%,0% for 12 months,Basic App,20%,Travel Insurance,287.3807658
Cohort 2,$0 ,2%,0% for 12 months,Basic App,25%,None,507.2853072
Cohort 2,$0 ,2%,0% for 12 months,Basic App,25%,Airport Lounge,465.4437288
Cohort 2,$0 ,2%,0% for 12 months,Basic App,25%,Travel Insurance,465.1764163
Cohort 2,$0 ,2%,0% for 12 months,Basic App,30%,None,415.4026703
Cohort 2,$0 ,2%,0% for 12 months,Basic App,30%,Airport Lounge,469.3706238
Cohort 2,$0 ,2%,0% for 12 months,Basic App,30%,Travel Insurance,468.5224892
Cohort 2,$0 ,2%,0% for 12 months,Spend Insights,15%,None,83.17959721
Cohort 2,$0 ,2%,0% for 12 months,Spend Insights,15%,Airport Lounge,-9.67765082
Cohort 2,$0 ,2%,0% for 12 months,Spend Insights,15%,Travel Insurance,-9.675057687
Cohort 2,$0 ,2%,0% for 12 months,Spend Insights,20%,None,361.3450531
Cohort 2,$0 ,2%,0% for 12 months,Spend Insights,20%,Airport Lounge,280.9495687
Cohort 2,$0 ,2%,0% for 12 months,Spend Insights,20%,Travel Insurance,280.8766848
Cohort 2,$0 ,2%,0% for 12 months,Spend Insights,25%,None,519.7348744
Cohort 2,$0 ,2%,0% for 12 months,Spend Insights,25%,Airport Lounge,464.4907078
Cohort 2,$0 ,2%,0% for 12 months,Spend Insights,25%,Travel Insurance,464.2897355
Cohort 2,$0 ,2%,0% for 12 months,Spend Insights,30%,None,457.9288232
Cohort 2,$0 ,2%,0% for 12 months,Spend Insights,30%,Airport Lounge,489.2745413
Cohort 2,$0 ,2%,0% for 12 months,Spend Insights,30%,Travel Insurance,488.581006
Cohort 2,$0 ,2%,0% for 12 months,Budget Coaching,15%,None,73.6269344
Cohort 2,$0 ,2%,0% for 12 months,Budget Coaching,15%,Airport Lounge,-19.32064511
Cohort 2,$0 ,2%,0% for 12 months,Budget Coaching,15%,Travel Insurance,-19.31518992
Cohort 2,$0 ,2%,0% for 12 months,Budget Coaching,20%,None,350.6461525
Cohort 2,$0 ,2%,0% for 12 months,Budget Coaching,20%,Airport Lounge,270.7913872
Cohort 2,$0 ,2%,0% for 12 months,Budget Coaching,20%,Travel Insurance,270.717359
Cohort 2,$0 ,2%,0% for 12 months,Budget Coaching,25%,None,507.5621347
Cohort 2,$0 ,2%,0% for 12 months,Budget Coaching,25%,Airport Lounge,453.6969736
Cohort 2,$0 ,2%,0% for 12 months,Budget Coaching,25%,Travel Insurance,453.4903513
Cohort 2,$0 ,2%,0% for 12 months,Budget Coaching,30%,None,443.0010434
Cohort 2,$0 ,2%,0% for 12 months,Budget Coaching,30%,Airport Lounge,476.4554207
Cohort 2,$0 ,2%,0% for 12 months,Budget Coaching,30%,Travel Insurance,475.7492297
Cohort 2,$0 ,2%,0% for 18 months,Basic App,15%,None,-138.7118898
Cohort 2,$0 ,2%,0% for 18 months,Basic App,15%,Airport Lounge,-242.0000652
Cohort 2,$0 ,2%,0% for 18 months,Basic App,15%,Travel Insurance,-241.9356941
Cohort 2,$0 ,2%,0% for 18 months,Basic App,20%,None,139.0558719
Cohort 2,$0 ,2%,0% for 18 months,Basic App,20%,Airport Lounge,48.45097727
Cohort 2,$0 ,2%,0% for 18 months,Basic App,20%,Travel Insurance,48.4384999
Cohort 2,$0 ,2%,0% for 18 months,Basic App,25%,None,308.5942934
Cohort 2,$0 ,2%,0% for 18 months,Basic App,25%,Airport Lounge,237.0780779
Cohort 2,$0 ,2%,0% for 18 months,Basic App,25%,Travel Insurance,236.9762336
Cohort 2,$0 ,2%,0% for 18 months,Basic App,30%,None,299.4082155
Cohort 2,$0 ,2%,0% for 18 months,Basic App,30%,Airport Lounge,290.6215573
Cohort 2,$0 ,2%,0% for 18 months,Basic App,30%,Travel Insurance,290.2121825
Cohort 2,$0 ,2%,0% for 18 months,Spend Insights,15%,None,-150.9154594
Cohort 2,$0 ,2%,0% for 18 months,Spend Insights,15%,Airport Lounge,-253.7939689
Cohort 2,$0 ,2%,0% for 18 months,Spend Insights,15%,Travel Insurance,-253.7436095
Cohort 2,$0 ,2%,0% for 18 months,Spend Insights,20%,None,132.2979449
Cohort 2,$0 ,2%,0% for 18 months,Spend Insights,20%,Airport Lounge,39.07588554
Cohort 2,$0 ,2%,0% for 18 months,Spend Insights,20%,Travel Insurance,39.0683808
Cohort 2,$0 ,2%,0% for 18 months,Spend Insights,25%,None,309.3015728
Cohort 2,$0 ,2%,0% for 18 months,Spend Insights,25%,Airport Lounge,230.6987226
Cohort 2,$0 ,2%,0% for 18 months,Spend Insights,25%,Travel Insurance,230.6244067
Cohort 2,$0 ,2%,0% for 18 months,Spend Insights,30%,None,320.6884329
Cohort 2,$0 ,2%,0% for 18 months,Spend Insights,30%,Airport Lounge,295.3608787
Cohort 2,$0 ,2%,0% for 18 months,Spend Insights,30%,Travel Insurance,295.0388011
Cohort 2,$0 ,2%,0% for 18 months,Budget Coaching,15%,None,-159.842651
Cohort 2,$0 ,2%,0% for 18 months,Budget Coaching,15%,Airport Lounge,-263.2056743
Cohort 2,$0 ,2%,0% for 18 months,Budget Coaching,15%,Travel Insurance,-263.1506149
Cohort 2,$0 ,2%,0% for 18 months,Budget Coaching,20%,None,122.4731563
Cohort 2,$0 ,2%,0% for 18 months,Budget Coaching,20%,Airport Lounge,29.26928584
Cohort 2,$0 ,2%,0% for 18 months,Budget Coaching,20%,Travel Insurance,29.26335938
Cohort 2,$0 ,2%,0% for 18 months,Budget Coaching,25%,None,298.7036958
Cohort 2,$0 ,2%,0% for 18 months,Budget Coaching,25%,Airport Lounge,220.6105087
Cohort 2,$0 ,2%,0% for 18 months,Budget Coaching,25%,Travel Insurance,220.5356508
Cohort 2,$0 ,2%,0% for 18 months,Budget Coaching,30%,None,308.7413931
Cohort 2,$0 ,2%,0% for 18 months,Budget Coaching,30%,Airport Lounge,284.5945752
Cohort 2,$0 ,2%,0% for 18 months,Budget Coaching,30%,Travel Insurance,284.2693617
Cohort 2,$0 ,3%,None,Basic App,15%,None,371.6236935
Cohort 2,$0 ,3%,None,Basic App,15%,Airport Lounge,290.9745092
Cohort 2,$0 ,3%,None,Basic App,15%,Travel Insurance,290.9017412
Cohort 2,$0 ,3%,None,Basic App,20%,None,651.861548
Cohort 2,$0 ,3%,None,Basic App,20%,Airport Lounge,582.5250957
Cohort 2,$0 ,3%,None,Basic App,20%,Travel Insurance,582.3840636
Cohort 2,$0 ,3%,None,Basic App,25%,None,799.3622612
Cohort 2,$0 ,3%,None,Basic App,25%,Airport Lounge,761.0767501
Cohort 2,$0 ,3%,None,Basic App,25%,Travel Insurance,760.7689869
Cohort 2,$0 ,3%,None,Basic App,30%,None,679.3776758
Cohort 2,$0 ,3%,None,Basic App,30%,Airport Lounge,755.2169767
Cohort 2,$0 ,3%,None,Basic App,30%,Travel Insurance,754.2081628
Cohort 2,$0 ,3%,None,Spend Insights,15%,None,369.1495014
Cohort 2,$0 ,3%,None,Spend Insights,15%,Airport Lounge,283.4953562
Cohort 2,$0 ,3%,None,Spend Insights,15%,Travel Insurance,283.4424952
Cohort 2,$0 ,3%,None,Spend Insights,20%,None,654.2604475
Cohort 2,$0 ,3%,None,Spend Insights,20%,Airport Lounge,577.1919758
Cohort 2,$0 ,3%,None,Spend Insights,20%,Travel Insurance,577.087812
Cohort 2,$0 ,3%,None,Spend Insights,25%,None,814.1775138
Cohort 2,$0 ,3%,None,Spend Insights,25%,Airport Lounge,761.2032829
Cohort 2,$0 ,3%,None,Spend Insights,25%,Travel Insurance,760.9726455
Cohort 2,$0 ,3%,None,Spend Insights,30%,None,733.8250296
Cohort 2,$0 ,3%,None,Spend Insights,30%,Airport Lounge,779.4640219
Cohort 2,$0 ,3%,None,Spend Insights,30%,Travel Insurance,778.659929
Cohort 2,$0 ,3%,None,Budget Coaching,15%,None,358.617239
Cohort 2,$0 ,3%,None,Budget Coaching,15%,Airport Lounge,273.3784404
Cohort 2,$0 ,3%,None,Budget Coaching,15%,Travel Insurance,273.3246969
Cohort 2,$0 ,3%,None,Budget Coaching,20%,None,642.9253182
Cohort 2,$0 ,3%,None,Budget Coaching,20%,Airport Lounge,566.7244577
Cohort 2,$0 ,3%,None,Budget Coaching,20%,Travel Insurance,566.6166231
Cohort 2,$0 ,3%,None,Budget Coaching,25%,None,801.2310348
Cohort 2,$0 ,3%,None,Budget Coaching,25%,Airport Lounge,750.0464071
Cohort 2,$0 ,3%,None,Budget Coaching,25%,Travel Insurance,749.8069937
Cohort 2,$0 ,3%,None,Budget Coaching,30%,None,716.1013686
Cohort 2,$0 ,3%,None,Budget Coaching,30%,Airport Lounge,765.4160913
Cohort 2,$0 ,3%,None,Budget Coaching,30%,Travel Insurance,764.5883143
Cohort 2,$0 ,3%,0% for 12 months,Basic App,15%,None,-96.43579303
Cohort 2,$0 ,3%,0% for 12 months,Basic App,15%,Airport Lounge,-197.0416731
Cohort 2,$0 ,3%,0% for 12 months,Basic App,15%,Travel Insurance,-197.0174425
Cohort 2,$0 ,3%,0% for 12 months,Basic App,20%,None,193.0978195
Cohort 2,$0 ,3%,0% for 12 months,Basic App,20%,Airport Lounge,98.56876266
Cohort 2,$0 ,3%,0% for 12 months,Basic App,20%,Travel Insurance,98.55703412
Cohort 2,$0 ,3%,0% for 12 months,Basic App,25%,None,377.0247983
Cohort 2,$0 ,3%,0% for 12 months,Basic App,25%,Airport Lounge,292.7530664
Cohort 2,$0 ,3%,0% for 12 months,Basic App,25%,Travel Insurance,292.694278
Cohort 2,$0 ,3%,0% for 12 months,Basic App,30%,None,407.023332
Cohort 2,$0 ,3%,0% for 12 months,Basic App,30%,Airport Lounge,366.0343502
Cohort 2,$0 ,3%,0% for 12 months,Basic App,30%,Travel Insurance,365.7761004
Cohort 2,$0 ,3%,0% for 12 months,Spend Insights,15%,None,-107.072714
Cohort 2,$0 ,3%,0% for 12 months,Spend Insights,15%,Airport Lounge,-207.6933991
Cohort 2,$0 ,3%,0% for 12 months,Spend Insights,15%,Travel Insurance,-207.6744329
Cohort 2,$0 ,3%,0% for 12 months,Spend Insights,20%,None,185.1057018
Cohort 2,$0 ,3%,0% for 12 months,Spend Insights,20%,Airport Lounge,89.04360613
Cohort 2,$0 ,3%,0% for 12 months,Spend Insights,20%,Travel Insurance,89.03573924
Cohort 2,$0 ,3%,0% for 12 months,Spend Insights,25%,None,373.1783889
Cohort 2,$0 ,3%,0% for 12 months,Spend Insights,25%,Airport Lounge,284.7852675
Cohort 2,$0 ,3%,0% for 12 months,Spend Insights,25%,Travel Insurance,284.7426948
Cohort 2,$0 ,3%,0% for 12 months,Spend Insights,30%,None,419.1714912
Cohort 2,$0 ,3%,0% for 12 months,Spend Insights,30%,Airport Lounge,364.949708
Cohort 2,$0 ,3%,0% for 12 months,Spend Insights,30%,Travel Insurance,364.7549057
Cohort 2,$0 ,3%,0% for 12 months,Budget Coaching,15%,None,-116.6338805
Cohort 2,$0 ,3%,0% for 12 months,Budget Coaching,15%,Airport Lounge,-217.4506531
Cohort 2,$0 ,3%,0% for 12 months,Budget Coaching,15%,Travel Insurance,-217.4297038
Cohort 2,$0 ,3%,0% for 12 months,Budget Coaching,20%,None,175.1122868
Cohort 2,$0 ,3%,0% for 12 months,Budget Coaching,20%,Airport Lounge,79.10309595
Cohort 2,$0 ,3%,0% for 12 months,Budget Coaching,20%,Travel Insurance,79.09572279
Cohort 2,$0 ,3%,0% for 12 months,Budget Coaching,25%,None,362.7390811
Cohort 2,$0 ,3%,0% for 12 months,Budget Coaching,25%,Airport Lounge,274.6902243
Cohort 2,$0 ,3%,0% for 12 months,Budget Coaching,25%,Travel Insurance,274.6469193
Cohort 2,$0 ,3%,0% for 12 months,Budget Coaching,30%,None,407.3404989
Cohort 2,$0 ,3%,0% for 12 months,Budget Coaching,30%,Airport Lounge,354.3255747
Cohort 2,$0 ,3%,0% for 12 months,Budget Coaching,30%,Travel Insurance,354.1266354
Cohort 2,$0 ,3%,0% for 18 months,Basic App,15%,None,-340.7542537
Cohort 2,$0 ,3%,0% for 18 months,Basic App,15%,Airport Lounge,-445.0941308
Cohort 2,$0 ,3%,0% for 18 months,Basic App,15%,Travel Insurance,-445.0537885
Cohort 2,$0 ,3%,0% for 18 months,Basic App,20%,None,-48.72148597
Cohort 2,$0 ,3%,0% for 18 months,Basic App,20%,Airport Lounge,-148.4178973
Cohort 2,$0 ,3%,0% for 18 months,Basic App,20%,Travel Insurance,-148.4048826
Cohort 2,$0 ,3%,0% for 18 months,Basic App,25%,None,143.5768245
Cohort 2,$0 ,3%,0% for 18 months,Basic App,25%,Airport Lounge,49.10756366
Cohort 2,$0 ,3%,0% for 18 months,Basic App,25%,Travel Insurance,49.10027688
Cohort 2,$0 ,3%,0% for 18 months,Basic App,30%,None,214.0962534
Cohort 2,$0 ,3%,0% for 18 months,Basic App,30%,Airport Lounge,140.4332575
Cohort 2,$0 ,3%,0% for 18 months,Basic App,30%,Travel Insurance,140.3588259
Cohort 2,$0 ,3%,0% for 18 months,Spend Insights,15%,None,-352.9167168
Cohort 2,$0 ,3%,0% for 18 months,Spend Insights,15%,Airport Lounge,-456.2798787
Cohort 2,$0 ,3%,0% for 18 months,Spend Insights,15%,Travel Insurance,-456.2491993
Cohort 2,$0 ,3%,0% for 18 months,Spend Insights,20%,None,-58.85751996
Cohort 2,$0 ,3%,0% for 18 months,Spend Insights,20%,Airport Lounge,-158.7482459
Cohort 2,$0 ,3%,0% for 18 months,Spend Insights,20%,Travel Insurance,-158.7379201
Cohort 2,$0 ,3%,0% for 18 months,Spend Insights,25%,None,135.5154792
Cohort 2,$0 ,3%,0% for 18 months,Spend Insights,25%,Airport Lounge,39.4694195
Cohort 2,$0 ,3%,0% for 18 months,Spend Insights,25%,Travel Insurance,39.4650669
Cohort 2,$0 ,3%,0% for 18 months,Spend Insights,30%,None,213.5138713
Cohort 2,$0 ,3%,0% for 18 months,Spend Insights,30%,Airport Lounge,133.2836594
Cohort 2,$0 ,3%,0% for 18 months,Spend Insights,30%,Travel Insurance,133.2305156
Cohort 2,$0 ,3%,0% for 18 months,Budget Coaching,15%,None,-362.3232562
Cohort 2,$0 ,3%,0% for 18 months,Budget Coaching,15%,Airport Lounge,-465.9892999
Cohort 2,$0 ,3%,0% for 18 months,Budget Coaching,15%,Travel Insurance,-465.9562392
Cohort 2,$0 ,3%,0% for 18 months,Budget Coaching,20%,None,-68.59442526
Cohort 2,$0 ,3%,0% for 18 months,Budget Coaching,20%,Airport Lounge,-168.5966132
Cohort 2,$0 ,3%,0% for 18 months,Budget Coaching,20%,Travel Insurance,-168.5850417
Cohort 2,$0 ,3%,0% for 18 months,Budget Coaching,25%,None,125.6119013
Cohort 2,$0 ,3%,0% for 18 months,Budget Coaching,25%,Airport Lounge,29.58023081
Cohort 2,$0 ,3%,0% for 18 months,Budget Coaching,25%,Travel Insurance,29.5767898
Cohort 2,$0 ,3%,0% for 18 months,Budget Coaching,30%,None,203.3685592
Cohort 2,$0 ,3%,0% for 18 months,Budget Coaching,30%,Airport Lounge,123.4338825
Cohort 2,$0 ,3%,0% for 18 months,Budget Coaching,30%,Travel Insurance,123.3820667
Cohort 2,$95 ,1%,None,Basic App,15%,None,399.951598
Cohort 2,$95 ,1%,None,Basic App,15%,Airport Lounge,529.0090994
Cohort 2,$95 ,1%,None,Basic App,15%,Travel Insurance,527.541522
Cohort 2,$95 ,1%,None,Basic App,20%,None,543.9028149
Cohort 2,$95 ,1%,None,Basic App,20%,Airport Lounge,736.737863
Cohort 2,$95 ,1%,None,Basic App,20%,Travel Insurance,734.7390845
Cohort 2,$95 ,1%,None,Basic App,25%,None,458.7576349
Cohort 2,$95 ,1%,None,Basic App,25%,Airport Lounge,708.0269338
Cohort 2,$95 ,1%,None,Basic App,25%,Travel Insurance,705.3686016
Cohort 2,$95 ,1%,None,Basic App,30%,None,172.8292707
Cohort 2,$95 ,1%,None,Basic App,30%,Airport Lounge,339.6093216
Cohort 2,$95 ,1%,None,Basic App,30%,Travel Insurance,337.4863704
Cohort 2,$95 ,1%,None,Spend Insights,15%,None,461.9982089
Cohort 2,$95 ,1%,None,Spend Insights,15%,Airport Lounge,572.1851578
Cohort 2,$95 ,1%,None,Spend Insights,15%,Travel Insurance,570.8982847
Cohort 2,$95 ,1%,None,Spend Insights,20%,None,628.4821175
Cohort 2,$95 ,1%,None,Spend Insights,20%,Airport Lounge,797.9656822
Cohort 2,$95 ,1%,None,Spend Insights,20%,Travel Insurance,796.2143087
Cohort 2,$95 ,1%,None,Spend Insights,25%,None,551.8771205
Cohort 2,$95 ,1%,None,Spend Insights,25%,Airport Lounge,796.5339573
Cohort 2,$95 ,1%,None,Spend Insights,25%,Travel Insurance,794.0243268
Cohort 2,$95 ,1%,None,Spend Insights,30%,None,223.009846
Cohort 2,$95 ,1%,None,Spend Insights,30%,Airport Lounge,419.8535826
Cohort 2,$95 ,1%,None,Spend Insights,30%,Travel Insurance,417.4349109
Cohort 2,$95 ,1%,None,Budget Coaching,15%,None,444.9436383
Cohort 2,$95 ,1%,None,Budget Coaching,15%,Airport Lounge,556.5008985
Cohort 2,$95 ,1%,None,Budget Coaching,15%,Travel Insurance,555.199406
Cohort 2,$95 ,1%,None,Budget Coaching,20%,None,607.3074006
Cohort 2,$95 ,1%,None,Budget Coaching,20%,Airport Lounge,779.1413242
Cohort 2,$95 ,1%,None,Budget Coaching,20%,Travel Insurance,777.3624545
Cohort 2,$95 ,1%,None,Budget Coaching,25%,None,530.1467828
Cohort 2,$95 ,1%,None,Budget Coaching,25%,Airport Lounge,773.9637396
Cohort 2,$95 ,1%,None,Budget Coaching,25%,Travel Insurance,771.4431183
Cohort 2,$95 ,1%,None,Budget Coaching,30%,None,211.506043
Cohort 2,$95 ,1%,None,Budget Coaching,30%,Airport Lounge,401.2621867
Cohort 2,$95 ,1%,None,Budget Coaching,30%,Travel Insurance,398.9132973
Cohort 2,$95 ,1%,0% for 12 months,Basic App,15%,None,247.0111552
Cohort 2,$95 ,1%,0% for 12 months,Basic App,15%,Airport Lounge,237.2574795
Cohort 2,$95 ,1%,0% for 12 months,Basic App,15%,Travel Insurance,236.8719727
Cohort 2,$95 ,1%,0% for 12 months,Basic App,20%,None,440.033754
Cohort 2,$95 ,1%,0% for 12 months,Basic App,20%,Airport Lounge,481.6351784
Cohort 2,$95 ,1%,0% for 12 months,Basic App,20%,Travel Insurance,480.8733857
Cohort 2,$95 ,1%,0% for 12 months,Basic App,25%,None,450.2423054
Cohort 2,$95 ,1%,0% for 12 months,Basic App,25%,Airport Lounge,567.341027
Cohort 2,$95 ,1%,0% for 12 months,Basic App,25%,Travel Insurance,565.9933876
Cohort 2,$95 ,1%,0% for 12 months,Basic App,30%,None,211.5714131
Cohort 2,$95 ,1%,0% for 12 months,Basic App,30%,Airport Lounge,357.399443
Cohort 2,$95 ,1%,0% for 12 months,Basic App,30%,Travel Insurance,355.6233257
Cohort 2,$95 ,1%,0% for 12 months,Spend Insights,15%,None,266.7731312
Cohort 2,$95 ,1%,0% for 12 months,Spend Insights,15%,Airport Lounge,241.5199087
Cohort 2,$95 ,1%,0% for 12 months,Spend Insights,15%,Travel Insurance,241.2139289
Cohort 2,$95 ,1%,0% for 12 months,Spend Insights,20%,None,479.4883502
Cohort 2,$95 ,1%,0% for 12 months,Spend Insights,20%,Airport Lounge,498.2500646
Cohort 2,$95 ,1%,0% for 12 months,Spend Insights,20%,Travel Insurance,497.6364859
Cohort 2,$95 ,1%,0% for 12 months,Spend Insights,25%,None,511.3539112
Cohort 2,$95 ,1%,0% for 12 months,Spend Insights,25%,Airport Lounge,605.3239706
Cohort 2,$95 ,1%,0% for 12 months,Spend Insights,25%,Travel Insurance,604.1741573
Cohort 2,$95 ,1%,0% for 12 months,Spend Insights,30%,None,263.434053
Cohort 2,$95 ,1%,0% for 12 months,Spend Insights,30%,Airport Lounge,418.9006178
Cohort 2,$95 ,1%,0% for 12 months,Spend Insights,30%,Travel Insurance,417.0742286
Cohort 2,$95 ,1%,0% for 12 months,Budget Coaching,15%,None,255.4783342
Cohort 2,$95 ,1%,0% for 12 months,Budget Coaching,15%,Airport Lounge,231.0837389
Cohort 2,$95 ,1%,0% for 12 months,Budget Coaching,15%,Travel Insurance,230.7773095
Cohort 2,$95 ,1%,0% for 12 months,Budget Coaching,20%,None,464.72992
Cohort 2,$95 ,1%,0% for 12 months,Budget Coaching,20%,Airport Lounge,485.7248515
Cohort 2,$95 ,1%,0% for 12 months,Budget Coaching,20%,Travel Insurance,485.0986163
Cohort 2,$95 ,1%,0% for 12 months,Budget Coaching,25%,None,493.970633
Cohort 2,$95 ,1%,0% for 12 months,Budget Coaching,25%,Airport Lounge,590.096942
Cohort 2,$95 ,1%,0% for 12 months,Budget Coaching,25%,Travel Insurance,588.9286543
Cohort 2,$95 ,1%,0% for 12 months,Budget Coaching,30%,None,250.5463281
Cohort 2,$95 ,1%,0% for 12 months,Budget Coaching,30%,Airport Lounge,402.3748569
Cohort 2,$95 ,1%,0% for 12 months,Budget Coaching,30%,Travel Insurance,400.5758276
Cohort 2,$95 ,1%,0% for 18 months,Basic App,15%,None,100.7060787
Cohort 2,$95 ,1%,0% for 18 months,Basic App,15%,Airport Lounge,38.17862217
Cohort 2,$95 ,1%,0% for 18 months,Basic App,15%,Travel Insurance,38.13056286
Cohort 2,$95 ,1%,0% for 18 months,Basic App,20%,None,312.1983799
Cohort 2,$95 ,1%,0% for 18 months,Basic App,20%,Airport Lounge,294.1685619
Cohort 2,$95 ,1%,0% for 18 months,Basic App,20%,Travel Insurance,293.8086282
Cohort 2,$95 ,1%,0% for 18 months,Basic App,25%,None,373.8713588
Cohort 2,$95 ,1%,0% for 18 months,Basic App,25%,Airport Lounge,420.9830112
Cohort 2,$95 ,1%,0% for 18 months,Basic App,25%,Travel Insurance,420.1880004
Cohort 2,$95 ,1%,0% for 18 months,Basic App,30%,None,200.3532725
Cohort 2,$95 ,1%,0% for 18 months,Basic App,30%,Airport Lounge,306.5171579
Cohort 2,$95 ,1%,0% for 18 months,Basic App,30%,Travel Insurance,305.1855217
Cohort 2,$95 ,1%,0% for 18 months,Spend Insights,15%,None,101.8599252
Cohort 2,$95 ,1%,0% for 18 months,Spend Insights,15%,Airport Lounge,30.91424611
Cohort 2,$95 ,1%,0% for 18 months,Spend Insights,15%,Travel Insurance,30.88426925
Cohort 2,$95 ,1%,0% for 18 months,Spend Insights,20%,None,330.8853296
Cohort 2,$95 ,1%,0% for 18 months,Spend Insights,20%,Airport Lounge,297.033291
Cohort 2,$95 ,1%,0% for 18 months,Spend Insights,20%,Travel Insurance,296.7536512
Cohort 2,$95 ,1%,0% for 18 months,Spend Insights,25%,None,413.2951487
Cohort 2,$95 ,1%,0% for 18 months,Spend Insights,25%,Airport Lounge,439.2769162
Cohort 2,$95 ,1%,0% for 18 months,Spend Insights,25%,Travel Insurance,438.6243863
Cohort 2,$95 ,1%,0% for 18 months,Spend Insights,30%,None,244.1169333
Cohort 2,$95 ,1%,0% for 18 months,Spend Insights,30%,Airport Lounge,349.5055633
Cohort 2,$95 ,1%,0% for 18 months,Spend Insights,30%,Travel Insurance,348.2038892
Cohort 2,$95 ,1%,0% for 18 months,Budget Coaching,15%,None,93.04375069
Cohort 2,$95 ,1%,0% for 18 months,Budget Coaching,15%,Airport Lounge,21.93908968
Cohort 2,$95 ,1%,0% for 18 months,Budget Coaching,15%,Travel Insurance,21.91677801
Cohort 2,$95 ,1%,0% for 18 months,Budget Coaching,20%,None,319.0297315
Cohort 2,$95 ,1%,0% for 18 months,Budget Coaching,20%,Airport Lounge,286.3606645
Cohort 2,$95 ,1%,0% for 18 months,Budget Coaching,20%,Travel Insurance,286.0778672
Cohort 2,$95 ,1%,0% for 18 months,Budget Coaching,25%,None,399.0339492
Cohort 2,$95 ,1%,0% for 18 months,Budget Coaching,25%,Airport Lounge,426.816601
Cohort 2,$95 ,1%,0% for 18 months,Budget Coaching,25%,Travel Insurance,426.1539422
Cohort 2,$95 ,1%,0% for 18 months,Budget Coaching,30%,None,232.1672489
Cohort 2,$95 ,1%,0% for 18 months,Budget Coaching,30%,Airport Lounge,335.605209
Cohort 2,$95 ,1%,0% for 18 months,Budget Coaching,30%,Travel Insurance,334.3181
